longitude,latitude,elevation
95.675,5.5331,287.0
97.3417,5.5331,-331.0
88.9917,5.5165,-3645.0
90.6583,5.5165,-3701.0
92.325,5.5165,-4192.0
93.9917,5.5165,-544.0
95.6583,5.5165,409.0
97.325,5.5165,-308.0
88.975,5.5,-3649.0
90.6417,5.5,-3691.0
92.3083,5.5,-4184.0
93.975,5.5,-518.0
95.6417,5.5,481.0
97.3083,5.5,-323.0
88.9583,5.4834,-3660.0
90.625,5.4834,-3621.0
92.2917,5.4834,-4174.0
93.9583,5.4834,-522.0
95.625,5.4834,343.0
97.2917,5.4834,-292.0
88.9417,5.4668,-3676.0
90.6083,5.4668,-3571.0
92.275,5.4668,-4162.0
93.9417,5.4668,-638.0
95.6083,5.4668,449.0
97.275,5.4668,-264.0
88.925,5.4502,-3696.0
90.5917,5.4502,-3467.0
92.2583,5.4502,-4152.0
93.925,5.4502,-704.0
95.5917,5.4502,463.0
97.2583,5.4502,-244.0
88.9083,5.4336,-3716.0
90.575,5.4336,-3453.0
92.2417,5.4336,-4138.0
93.9083,5.4336,-743.0
95.575,5.4336,295.0
97.2417,5.4336,-260.0
88.8917,5.417,-3726.0
90.5583,5.417,-3293.0
92.225,5.417,-4132.0
93.8917,5.417,-872.0
95.5583,5.417,225.0
97.225,5.417,-279.0
88.875,5.4004,-3726.0
90.5417,5.4004,-3143.0
92.2083,5.4004,-4128.0
93.875,5.4004,-973.0
95.5417,5.4004,59.0
97.2083,5.4004,-290.0
88.8583,5.3838,-3718.0
90.525,5.3838,-3289.0
92.1917,5.3838,-4126.0
93.8583,5.3838,-1024.0
95.525,5.3838,39.0
97.1917,5.3838,-297.0
88.8417,5.3672,-3698.0
90.5083,5.3672,-3471.0
92.175,5.3672,-4118.0
93.8417,5.3672,-1188.0
95.5083,5.3672,53.0
97.175,5.3672,-268.0
88.825,5.3506,-3666.0
90.4917,5.3506,-3481.0
92.1583,5.3506,-4100.0
93.825,5.3506,-1476.0
95.4917,5.3506,51.0
97.1583,5.3506,-277.0
88.8083,5.334,-3620.0
90.475,5.334,-3333.0
92.1417,5.334,-4078.0
93.8083,5.334,-1748.0
95.475,5.334,87.0
97.1417,5.334,-282.0
88.7917,5.3174,-3554.0
90.4583,5.3174,-3151.0
92.125,5.3174,-4062.0
93.7917,5.3174,-1914.0
95.4583,5.3174,175.0
97.125,5.3174,-261.0
88.775,5.3008,-3608.0
90.4417,5.3008,-3253.0
92.1083,5.3008,-4052.0
93.775,5.3008,-1908.0
95.4417,5.3008,229.0
97.1083,5.3008,-255.0
88.7583,5.2843,-3775.0
90.425,5.2843,-3009.0
92.0917,5.2843,-4051.0
93.7583,5.2843,-1828.0
95.425,5.2843,283.0
97.0917,5.2843,-215.0
88.7417,5.2677,-3772.0
90.4083,5.2677,-2977.0
92.075,5.2677,-4053.0
93.7417,5.2677,-1614.0
95.4083,5.2677,557.0
97.075,5.2677,-67.0
88.725,5.251,-3752.0
90.3917,5.251,-2881.0
92.0583,5.251,-4072.0
93.725,5.251,-1332.0
95.3917,5.251,1257.0
97.0583,5.251,-31.0
88.7083,5.2345,-3754.0
90.375,5.2345,-2839.0
92.0417,5.2345,-4125.0
93.7083,5.2345,-1384.0
95.375,5.2345,915.0
97.0417,5.2345,5.0
88.6917,5.2178,-3776.0
90.3583,5.2178,-2749.0
92.025,5.2178,-4068.0
93.6917,5.2178,-1532.0
95.3583,5.2178,447.0
97.025,5.2178,13.0
88.675,5.2013,-3784.0
90.3417,5.2013,-2719.0
92.0083,5.2013,-4020.0
93.675,5.2013,-1236.0
95.3417,5.2013,611.0
97.0083,5.2013,17.0
88.6583,5.1847,-3774.0
90.325,5.1847,-2759.0
91.9917,5.1847,-3998.0
93.6583,5.1847,-667.0
95.325,5.1847,587.0
96.9917,5.1847,25.0
88.6417,5.1681,-3804.0
90.3083,5.1681,-2859.0
91.975,5.1681,-3993.0
93.6417,5.1681,-972.0
95.3083,5.1681,123.0
96.975,5.1681,43.0
88.625,5.1515,-3878.0
90.2917,5.1515,-2977.0
91.9583,5.1515,-3988.0
93.625,5.1515,-1064.0
95.2917,5.1515,-19.0
96.9583,5.1515,101.0
88.6083,5.1349,-3938.0
90.275,5.1349,-3181.0
91.9417,5.1349,-3986.0
93.6083,5.1349,-1036.0
95.275,5.1349,-23.0
96.9417,5.1349,143.0
88.5917,5.1183,-3968.0
90.2583,5.1183,-3249.0
91.925,5.1183,-3986.0
93.5917,5.1183,-1024.0
95.2583,5.1183,-18.0
96.925,5.1183,91.0
88.575,5.1017,-3990.0
90.2417,5.1017,-3437.0
91.9083,5.1017,-3985.0
93.575,5.1017,-1028.0
95.2417,5.1017,-34.0
96.9083,5.1017,135.0
88.5583,5.0851,-3998.0
90.225,5.0851,-3525.0
91.8917,5.0851,-3985.0
93.5583,5.0851,-1042.0
95.225,5.0851,-41.0
96.8917,5.0851,105.0
88.5417,5.0685,-4000.0
90.2083,5.0685,-3569.0
91.875,5.0685,-3978.0
93.5417,5.0685,-1172.0
95.2083,5.0685,-36.0
96.875,5.0685,183.0
88.525,5.0519,-3996.0
90.1917,5.0519,-3575.0
91.8583,5.0519,-3968.0
93.525,5.0519,-1183.0
95.1917,5.0519,-30.0
96.8583,5.0519,211.0
88.5083,5.0353,-3984.0
90.175,5.0353,-3573.0
91.8417,5.0353,-3954.0
93.5083,5.0353,-845.0
95.175,5.0353,-24.0
96.8417,5.0353,285.0
88.4917,5.0186,-3972.0
90.1583,5.0186,-3587.0
91.825,5.0186,-3946.0
93.4917,5.0186,-846.0
95.1583,5.0186,-3.0
96.825,5.0186,441.0
88.475,5.002,-3969.0
90.1417,5.002,-3588.0
91.8083,5.002,-3942.0
93.475,5.002,-831.0
95.1417,5.002,-3.0
96.8083,5.002,449.0
88.4583,4.9855,-3962.0
90.125,4.9855,-3571.0
91.7917,4.9855,-3930.0
93.4583,4.9855,-629.0
95.125,4.9855,-170.0
96.7917,4.9855,617.0
88.4417,4.9688,-3964.0
90.1083,4.9688,-3537.0
91.775,4.9688,-3920.0
93.4417,4.9688,-1091.0
95.1083,4.9688,-178.0
96.775,4.9688,639.0
88.425,4.9522,-3982.0
90.0917,4.9522,-3495.0
91.7583,4.9522,-3910.0
93.425,4.9522,-1531.0
95.0917,4.9522,-334.0
96.7583,4.9522,637.0
88.4083,4.9356,-3996.0
90.075,4.9356,-3499.0
91.7417,4.9356,-3900.0
93.4083,4.9356,-1403.0
95.075,4.9356,-548.0
96.7417,4.9356,677.0
88.3917,4.919,-3994.0
90.0583,4.919,-3463.0
91.725,4.919,-3894.0
93.3917,4.919,-917.0
95.0583,4.919,-722.0
96.725,4.919,681.0
88.375,4.9024,-3988.0
90.0417,4.9024,-3503.0
91.7083,4.9024,-3892.0
93.375,4.9024,-577.0
95.0417,4.9024,-811.0
96.7083,4.9024,541.0
88.3583,4.8858,-3991.0
90.025,4.8858,-3555.0
91.6917,4.8858,-3896.0
93.3583,4.8858,-775.0
95.025,4.8858,-841.0
96.6917,4.8858,455.0
88.3417,4.8692,-3982.0
90.0083,4.8692,-3615.0
91.675,4.8692,-3900.0
93.3417,4.8692,-577.0
95.0083,4.8692,-1226.0
96.675,4.8692,655.0
88.325,4.8526,-3974.0
89.9917,4.8526,-3649.0
91.6583,4.8526,-3906.0
93.325,4.8526,-585.0
94.9917,4.8526,-1620.0
96.6583,4.8526,651.0
88.3083,4.836,-3972.0
89.975,4.836,-3709.0
91.6417,4.836,-3912.0
93.3083,4.836,-701.0
94.975,4.836,-1951.0
96.6417,4.836,621.0
88.2917,4.8194,-3974.0
89.9583,4.8194,-3707.0
91.625,4.8194,-3918.0
93.2917,4.8194,-915.0
94.9583,4.8194,-2201.0
96.625,4.8194,791.0
88.275,4.8028,-3980.0
89.9417,4.8028,-3705.0
91.6083,4.8028,-3924.0
93.275,4.8028,-1113.0
94.9417,4.8028,-2287.0
96.6083,4.8028,1193.0
88.2583,4.7862,-3973.0
89.925,4.7862,-3771.0
91.5917,4.7862,-3924.0
93.2583,4.7862,-1549.0
94.925,4.7862,-2337.0
96.5917,4.7862,715.0
88.2417,4.7696,-3996.0
89.9083,4.7696,-3775.0
91.575,4.7696,-3920.0
93.2417,4.7696,-1821.0
94.9083,4.7696,-2375.0
96.575,4.7696,1263.0
88.225,4.753,-3994.0
89.8917,4.753,-3775.0
91.5583,4.753,-3910.0
93.225,4.753,-1627.0
94.8917,4.753,-2409.0
96.5583,4.753,1379.0
88.2083,4.7364,-3994.0
89.875,4.7364,-3753.0
91.5417,4.7364,-3910.0
93.2083,4.7364,-2063.0
94.875,4.7364,-2429.0
96.5417,4.7364,1051.0
88.1917,4.7197,-4000.0
89.8583,4.7197,-3756.0
91.525,4.7197,-3926.0
93.1917,4.7197,-2685.0
94.8583,4.7197,-2445.0
96.525,4.7197,1105.0
88.175,4.7031,-4010.0
89.8417,4.7031,-3740.0
91.5083,4.7031,-3946.0
93.175,4.7031,-2883.0
94.8417,4.7031,-2449.0
96.5083,4.7031,789.0
88.1583,4.6865,-4014.0
89.825,4.6865,-3722.0
91.4917,4.6865,-3945.0
93.1583,4.6865,-2895.0
94.825,4.6865,-2472.0
96.4917,4.6865,831.0
88.1417,4.6699,-4014.0
89.8083,4.6699,-3746.0
91.475,4.6699,-3690.0
93.1417,4.6699,-2965.0
94.8083,4.6699,-2509.0
96.475,4.6699,1077.0
88.125,4.6533,-4014.0
89.7917,4.6533,-3818.0
91.4583,4.6533,-3456.0
93.125,4.6533,-2841.0
94.7917,4.6533,-2523.0
96.4583,4.6533,1133.0
88.1083,4.6367,-4024.0
89.775,4.6367,-3892.0
91.4417,4.6367,-3338.0
93.1083,4.6367,-2493.0
94.775,4.6367,-2541.0
96.4417,4.6367,1381.0
88.0917,4.6201,-4040.0
89.7583,4.6201,-3888.0
91.425,4.6201,-3310.0
93.0917,4.6201,-3183.0
94.7583,4.6201,-2563.0
96.425,4.6201,1033.0
88.075,4.6035,-4058.0
89.7417,4.6035,-3822.0
91.4083,4.6035,-3280.0
93.075,4.6035,-3791.0
94.7417,4.6035,-2475.0
96.4083,4.6035,703.0
88.0583,4.5869,-4078.0
89.725,4.5869,-3778.0
91.3917,4.5869,-3284.0
93.0583,4.5869,-3957.0
94.725,4.5869,-2485.0
96.3917,4.5869,581.0
88.0417,4.5702,-4091.0
89.7083,4.5702,-3752.0
91.375,4.5702,-3374.0
93.0417,4.5702,-4043.0
94.7083,4.5702,-2497.0
96.375,4.5702,555.0
88.025,4.5536,-4076.0
89.6917,4.5536,-3726.0
91.3583,4.5536,-3456.0
93.025,4.5536,-4277.0
94.6917,4.5536,-2515.0
96.3583,4.5536,473.0
88.0083,4.537,-4064.0
89.675,4.537,-3692.0
91.3417,4.537,-3396.0
93.0083,4.537,-4421.0
94.675,4.537,-2537.0
96.3417,4.537,317.0
98.0083,4.537,-2.0
89.6583,4.5204,-3656.0
91.325,4.5204,-3280.0
92.9917,4.5204,-4459.0
94.6583,4.5204,-2478.0
96.325,4.5204,213.0
97.9917,4.5204,-4.0
89.6417,4.5038,-3630.0
91.3083,4.5038,-3220.0
92.975,4.5038,-4487.0
94.6417,4.5038,-2445.0
96.3083,4.5038,179.0
97.975,4.5038,-4.0
89.625,4.4872,-3618.0
91.2917,4.4872,-3202.0
92.9583,4.4872,-4497.0
94.625,4.4872,-2329.0
96.2917,4.4872,133.0
97.9583,4.4872,9.0
89.6083,4.4706,-3630.0
91.275,4.4706,-3212.0
92.9417,4.4706,-4517.0
94.6083,4.4706,-2253.0
96.275,4.4706,107.0
97.9417,4.4706,21.0
89.5917,4.4539,-3660.0
91.2583,4.4539,-3234.0
92.925,4.4539,-4527.0
94.5917,4.4539,-2104.0
96.2583,4.4539,83.0
97.925,4.4539,41.0
89.575,4.4373,-3710.0
91.2417,4.4373,-3248.0
92.9083,4.4373,-4517.0
94.575,4.4373,-1947.0
96.2417,4.4373,57.0
97.9083,4.4373,65.0
89.5583,4.4207,-3784.0
91.225,4.4207,-3242.0
92.8917,4.4207,-4491.0
94.5583,4.4207,-2066.0
96.225,4.4207,41.0
97.8917,4.4207,85.0
89.5417,4.4041,-3819.0
91.2083,4.4041,-3214.0
92.875,4.4041,-4481.0
94.5417,4.4041,-1908.0
96.2083,4.4041,31.0
97.875,4.4041,139.0
89.525,4.3875,-3819.0
91.1917,4.3875,-3162.0
92.8583,4.3875,-4461.0
94.525,4.3875,-1792.0
96.1917,4.3875,31.0
97.8583,4.3875,101.0
89.5083,4.3708,-3802.0
91.175,4.3708,-3092.0
92.8417,4.3708,-4511.0
94.5083,4.3708,-1796.0
96.175,4.3708,31.0
97.8417,4.3708,71.0
89.4917,4.3542,-3720.0
91.1583,4.3542,-3006.0
92.825,4.3542,-4519.0
94.4917,4.3542,-1896.0
96.1583,4.3542,23.0
97.825,4.3542,91.0
89.475,4.3376,-3581.0
91.1417,4.3376,-2926.0
92.8083,4.3376,-4505.0
94.475,4.3376,-1974.0
96.1417,4.3376,21.0
97.8083,4.3376,71.0
89.4583,4.321,-3724.0
91.125,4.321,-2865.0
92.7917,4.321,-4499.0
94.4583,4.321,-1934.0
96.125,4.321,19.0
97.7917,4.321,81.0
89.4417,4.3044,-3778.0
91.1083,4.3044,-2837.0
92.775,4.3044,-4485.0
94.4417,4.3044,-1791.0
96.1083,4.3044,19.0
97.775,4.3044,523.0
89.425,4.2877,-3760.0
91.0917,4.2877,-2883.0
92.7583,4.2877,-4473.0
94.425,4.2877,-1756.0
96.0917,4.2877,17.0
97.7583,4.2877,133.0
89.4083,4.2711,-3715.0
91.075,4.2711,-2867.0
92.7417,4.2711,-4463.0
94.4083,4.2711,-1788.0
96.075,4.2711,11.0
97.7417,4.2711,157.0
89.3917,4.2545,-3701.0
91.0583,4.2545,-2823.0
92.725,4.2545,-4449.0
94.3917,4.2545,-1790.0
96.0583,4.2545,13.0
97.725,4.2545,513.0
89.375,4.2379,-3695.0
91.0417,4.2379,-2689.0
92.7083,4.2379,-4417.0
94.375,4.2379,-1781.0
96.0417,4.2379,13.0
97.7083,4.2379,511.0
89.3583,4.2213,-3659.0
91.025,4.2213,-2722.0
92.6917,4.2213,-4399.0
94.3583,4.2213,-1722.0
96.025,4.2213,11.0
97.6917,4.2213,651.0
89.3417,4.2046,-3523.0
91.0083,4.2046,-2814.0
92.675,4.2046,-4377.0
94.3417,4.2046,-1702.0
96.0083,4.2046,-9.0
97.675,4.2046,581.0
89.325,4.188,-3499.0
90.9917,4.188,-2841.0
92.6583,4.188,-4365.0
94.325,4.188,-1716.0
95.9917,4.188,-12.0
97.6583,4.188,189.0
89.3083,4.1714,-3409.0
90.975,4.1714,-2795.0
92.6417,4.1714,-4345.0
94.3083,4.1714,-1710.0
95.975,4.1714,-20.0
97.6417,4.1714,507.0
89.2917,4.1548,-3405.0
90.9583,4.1548,-2757.0
92.625,4.1548,-4337.0
94.2917,4.1548,-1640.0
95.9583,4.1548,-26.0
97.625,4.1548,995.0
89.275,4.1382,-3335.0
90.9417,4.1382,-2731.0
92.6083,4.1382,-4325.0
94.275,4.1382,-1542.0
95.9417,4.1382,-30.0
97.6083,4.1382,1177.0
89.2583,4.1215,-3295.0
90.925,4.1215,-2809.0
92.5917,4.1215,-4315.0
94.2583,4.1215,-1608.0
95.925,4.1215,-42.0
97.5917,4.1215,543.0
89.2417,4.1049,-3285.0
90.9083,4.1049,-2847.0
92.575,4.1049,-4301.0
94.2417,4.1049,-1761.0
95.9083,4.1049,-55.0
97.575,4.1049,691.0
89.225,4.0883,-3187.0
90.8917,4.0883,-2857.0
92.5583,4.0883,-4291.0
94.225,4.0883,-1812.0
95.8917,4.0883,-62.0
97.5583,4.0883,791.0
89.2083,4.0716,-3176.0
90.875,4.0716,-2861.0
92.5417,4.0716,-4275.0
94.2083,4.0716,-1859.0
95.875,4.0716,-66.0
97.5417,4.0716,833.0
89.1917,4.055,-3184.0
90.8583,4.055,-3012.0
92.525,4.055,-4267.0
94.1917,4.055,-1751.0
95.8583,4.055,-72.0
97.525,4.055,991.0
89.175,4.0384,-3198.0
90.8417,4.0384,-3090.0
92.5083,4.0384,-4257.0
94.175,4.0384,-1839.0
95.8417,4.0384,-82.0
97.5083,4.0384,1209.0
89.1583,4.0218,-3222.0
90.825,4.0218,-3083.0
92.4917,4.0218,-4249.0
94.1583,4.0218,-2129.0
95.825,4.0218,-85.0
97.4917,4.0218,1599.0
89.1417,4.0051,-3256.0
90.8083,4.0051,-3137.0
92.475,4.0051,-4233.0
94.1417,4.0051,-2092.0
95.8083,4.0051,-88.0
97.475,4.0051,1613.0
89.125,3.9885,-3296.0
90.7917,3.9885,-3145.0
92.4583,3.9885,-4221.0
94.125,3.9885,-1960.0
95.7917,3.9885,-88.0
97.4583,3.9885,1363.0
89.1083,3.9719,-3342.0
90.775,3.9719,-3171.0
92.4417,3.9719,-4211.0
94.1083,3.9719,-1804.0
95.775,3.9719,-86.0
97.4417,3.9719,1259.0
89.0917,3.9553,-3404.0
90.7583,3.9553,-3083.0
92.425,3.9553,-4203.0
94.0917,3.9553,-1648.0
95.7583,3.9553,-109.0
97.425,3.9553,1403.0
89.075,3.9387,-3486.0
90.7417,3.9387,-2955.0
92.4083,3.9387,-4195.0
94.075,3.9387,-1632.0
95.7417,3.9387,-136.0
97.4083,3.9387,1331.0
89.0583,3.922,-3580.0
90.725,3.922,-2805.0
92.3917,3.922,-4189.0
94.0583,3.922,-1740.0
95.725,3.922,-258.0
97.3917,3.922,1197.0
89.0417,3.9054,-3656.0
90.7083,3.9054,-2727.0
92.375,3.9054,-4177.0
94.0417,3.9054,-1818.0
95.7083,3.9054,-442.0
97.375,3.9054,1289.0
89.025,3.8888,-3694.0
90.6917,3.8888,-2663.0
92.3583,3.8888,-4171.0
94.025,3.8888,-1844.0
95.6917,3.8888,-630.0
97.3583,3.8888,1323.0
89.0083,3.8721,-3698.0
90.675,3.8721,-2555.0
92.3417,3.8721,-4157.0
94.0083,3.8721,-1866.0
95.675,3.8721,-794.0
97.3417,3.8721,1553.0
88.9917,3.8555,-3704.0
90.6583,3.8555,-2509.0
92.325,3.8555,-4157.0
93.9917,3.8555,-1938.0
95.6583,3.8555,-920.0
97.325,3.8555,2051.0
88.975,3.8389,-3702.0
90.6417,3.8389,-2468.0
92.3083,3.8389,-4149.0
93.975,3.8389,-2090.0
95.6417,3.8389,-1016.0
97.3083,3.8389,2237.0
88.9583,3.8222,-3714.0
90.625,3.8222,-2398.0
92.2917,3.8222,-4143.0
93.9583,3.8222,-2284.0
95.625,3.8222,-1082.0
97.2917,3.8222,2251.0
88.9417,3.8056,-3746.0
90.6083,3.8056,-2338.0
92.275,3.8056,-4135.0
93.9417,3.8056,-2445.0
95.6083,3.8056,-1124.0
97.275,3.8056,2537.0
88.925,3.789,-3777.0
90.5917,3.789,-2299.0
92.2583,3.789,-4131.0
93.925,3.789,-2443.0
95.5917,3.789,-1148.0
97.2583,3.789,3029.0
88.9083,3.7724,-3799.0
90.575,3.7724,-2201.0
92.2417,3.7724,-4129.0
93.9083,3.7724,-2163.0
95.575,3.7724,-1162.0
97.2417,3.7724,3153.0
88.8917,3.7557,-3812.0
90.5583,3.7557,-2203.0
92.225,3.7557,-4137.0
93.8917,3.7557,-1937.0
95.5583,3.7557,-1174.0
97.225,3.7557,2907.0
88.875,3.7391,-3842.0
90.5417,3.7391,-2156.0
92.2083,3.7391,-4133.0
93.875,3.7391,-2333.0
95.5417,3.7391,-1180.0
97.2083,3.7391,2893.0
88.8583,3.7225,-3878.0
90.525,3.7225,-2092.0
92.1917,3.7225,-4119.0
93.8583,3.7225,-2187.0
95.525,3.7225,-1170.0
97.1917,3.7225,2567.0
88.8417,3.7058,-3904.0
90.5083,3.7058,-2064.0
92.175,3.7058,-4121.0
93.8417,3.7058,-1775.0
95.5083,3.7058,-1136.0
97.175,3.7058,2167.0
88.825,3.6892,-3920.0
90.4917,3.6892,-2056.0
92.1583,3.6892,-4117.0
93.825,3.6892,-1548.0
95.4917,3.6892,-1089.0
97.1583,3.6892,2207.0
88.8083,3.6726,-3920.0
90.475,3.6726,-2044.0
92.1417,3.6726,-4111.0
93.8083,3.6726,-1731.0
95.475,3.6726,-969.0
97.1417,3.6726,2029.0
88.7917,3.6559,-3902.0
90.4583,3.6559,-2000.0
92.125,3.6559,-4101.0
93.7917,3.6559,-1885.0
95.4583,3.6559,-743.0
97.125,3.6559,1587.0
88.775,3.6393,-3892.0
90.4417,3.6393,-1966.0
92.1083,3.6393,-4105.0
93.775,3.6393,-1759.0
95.4417,3.6393,-735.0
97.1083,3.6393,1575.0
88.7583,3.6227,-3894.0
90.425,3.6227,-1984.0
92.0917,3.6227,-4095.0
93.7583,3.6227,-1825.0
95.425,3.6227,-656.0
97.0917,3.6227,1361.0
88.7417,3.606,-3912.0
90.4083,3.606,-1996.0
92.075,3.606,-4095.0
93.7417,3.606,-2185.0
95.4083,3.606,-493.0
97.075,3.606,655.0
88.725,3.5894,-3950.0
90.3917,3.5894,-1976.0
92.0583,3.5894,-4105.0
93.725,3.5894,-1885.0
95.3917,3.5894,-1025.0
97.0583,3.5894,487.0
88.7083,3.5728,-3975.0
90.375,3.5728,-1974.0
92.0417,3.5728,-4115.0
93.7083,3.5728,-2625.0
95.375,3.5728,-1229.0
97.0417,3.5728,801.0
88.6917,3.5561,-4007.0
90.3583,3.5561,-1982.0
92.025,3.5561,-4119.0
93.6917,3.5561,-2739.0
95.3583,3.5561,-1307.0
97.025,3.5561,395.0
88.675,3.5395,-3995.0
90.3417,3.5395,-1982.0
92.0083,3.5395,-4121.0
93.675,3.5395,-2443.0
95.3417,3.5395,-1355.0
97.0083,3.5395,33.0
88.6583,3.5229,-4017.0
90.325,3.5229,-1984.0
91.9917,3.5229,-4127.0
93.6583,3.5229,-2723.0
95.325,3.5229,-1423.0
96.9917,3.5229,-3.0
88.6417,3.5062,-4089.0
90.3083,3.5062,-1989.0
91.975,3.5062,-4131.0
93.6417,3.5062,-3119.0
95.3083,3.5062,-1519.0
96.975,3.5062,-3.0
88.625,3.4896,-4093.0
90.2917,3.4896,-1961.0
91.9583,3.4896,-4139.0
93.625,3.4896,-3331.0
95.2917,3.4896,-1517.0
96.9583,3.4896,-3.0
88.6083,3.473,-4137.0
90.275,3.473,-2122.0
91.9417,3.473,-4141.0
93.6083,3.473,-4155.0
95.275,3.473,-1485.0
96.9417,3.473,-40.0
88.5917,3.4563,-4151.0
90.2583,3.4563,-2072.0
91.925,3.4563,-4155.0
93.5917,3.4563,-4339.0
95.2583,3.4563,-1415.0
96.925,3.4563,-52.0
88.575,3.4397,-4143.0
90.2417,3.4397,-2063.0
91.9083,3.4397,-4165.0
93.575,3.4397,-4417.0
95.2417,3.4397,-1269.0
96.9083,3.4397,-3.0
88.5583,3.423,-4141.0
90.225,3.423,-2058.0
91.8917,3.423,-4115.0
93.5583,3.423,-4465.0
95.225,3.423,-1227.0
96.8917,3.423,-52.0
88.5417,3.4064,-4149.0
90.2083,3.4064,-2094.0
91.875,3.4064,-4111.0
93.5417,3.4064,-4483.0
95.2083,3.4064,-1065.0
96.875,3.4064,-236.0
88.525,3.3898,-4161.0
90.1917,3.3898,-2129.0
91.8583,3.3898,-4121.0
93.525,3.3898,-4481.0
95.1917,3.3898,-935.0
96.8583,3.3898,-448.0
88.5083,3.3731,-4159.0
90.175,3.3731,-2220.0
91.8417,3.3731,-4119.0
93.5083,3.3731,-4535.0
95.175,3.3731,-866.0
96.8417,3.3731,-634.0
88.4917,3.3565,-4148.0
90.1583,3.3565,-2292.0
91.825,3.3565,-4127.0
93.4917,3.3565,-4523.0
95.1583,3.3565,-810.0
96.825,3.3565,-794.0
88.475,3.3399,-4188.0
90.1417,3.3399,-2381.0
91.8083,3.3399,-4122.0
93.475,3.3399,-4547.0
95.1417,3.3399,-776.0
96.8083,3.3399,-905.0
88.4583,3.3232,-4214.0
90.125,3.3232,-2310.0
91.7917,3.3232,-4122.0
93.4583,3.3232,-4551.0
95.125,3.3232,-754.0
96.7917,3.3232,-938.0
88.4417,3.3066,-4198.0
90.1083,3.3066,-2307.0
91.775,3.3066,-4117.0
93.4417,3.3066,-4549.0
95.1083,3.3066,-692.0
96.775,3.3066,-976.0
88.425,3.2899,-4192.0
90.0917,3.2899,-2348.0
91.7583,3.2899,-4113.0
93.425,3.2899,-4547.0
95.0917,3.2899,-568.0
96.7583,3.2899,-1010.0
88.4083,3.2733,-4208.0
90.075,3.2733,-2388.0
91.7417,3.2733,-4115.0
93.4083,3.2733,-4551.0
95.075,3.2733,-428.0
96.7417,3.2733,-1038.0
88.3917,3.2567,-4210.0
90.0583,3.2567,-2428.0
91.725,3.2567,-4123.0
93.3917,3.2567,-4545.0
95.0583,3.2567,-344.0
96.725,3.2567,-1060.0
88.375,3.24,-4204.0
90.0417,3.24,-2444.0
91.7083,3.24,-4117.0
93.375,3.24,-4556.0
95.0417,3.24,-360.0
96.7083,3.24,-1064.0
88.3583,3.2234,-4212.0
90.025,3.2234,-2467.0
91.6917,3.2234,-4123.0
93.3583,3.2234,-4578.0
95.025,3.2234,-442.0
96.6917,3.2234,-1050.0
88.3417,3.2067,-4240.0
90.0083,3.2067,-2503.0
91.675,3.2067,-4133.0
93.3417,3.2067,-4598.0
95.0083,3.2067,-524.0
96.675,3.2067,-1011.0
88.325,3.1901,-4282.0
89.9917,3.1901,-2517.0
91.6583,3.1901,-4135.0
93.325,3.1901,-4600.0
94.9917,3.1901,-576.0
96.6583,3.1901,-1044.0
88.3083,3.1735,-4326.0
89.975,3.1735,-2509.0
91.6417,3.1735,-4139.0
93.3083,3.1735,-4588.0
94.975,3.1735,-596.0
96.6417,3.1735,-1065.0
88.2917,3.1568,-4346.0
89.9583,3.1568,-2590.0
91.625,3.1568,-4107.0
93.2917,3.1568,-4577.0
94.9583,3.1568,-709.0
96.625,3.1568,-1065.0
88.275,3.1402,-4316.0
89.9417,3.1402,-2612.0
91.6083,3.1402,-4155.0
93.275,3.1402,-4564.0
94.9417,3.1402,-1056.0
96.6083,3.1402,-1070.0
88.2583,3.1235,-4268.0
89.925,3.1235,-2622.0
91.5917,3.1235,-4164.0
93.2583,3.1235,-4562.0
94.925,3.1235,-1329.0
96.5917,3.1235,-1074.0
88.2417,3.1069,-4232.0
89.9083,3.1069,-2625.0
91.575,3.1069,-4146.0
93.2417,3.1069,-4564.0
94.9083,3.1069,-1241.0
96.575,3.1069,-1088.0
88.225,3.0903,-4214.0
89.8917,3.0903,-2651.0
91.5583,3.0903,-4122.0
93.225,3.0903,-4562.0
94.8917,3.0903,-1547.0
96.5583,3.0903,-1102.0
88.2083,3.0736,-4212.0
89.875,3.0736,-2670.0
91.5417,3.0736,-4102.0
93.2083,3.0736,-4550.0
94.875,3.0736,-1510.0
96.5417,3.0736,-1102.0
88.1917,3.057,-4214.0
89.8583,3.057,-2698.0
91.525,3.057,-4098.0
93.1917,3.057,-4526.0
94.8583,3.057,-1466.0
96.525,3.057,-1092.0
88.175,3.0403,-4210.0
89.8417,3.0403,-2700.0
91.5083,3.0403,-4116.0
93.175,3.0403,-4496.0
94.8417,3.0403,-1342.0
96.5083,3.0403,-1081.0
88.1583,3.0237,-4208.0
89.825,3.0237,-2650.0
91.4917,3.0237,-4140.0
93.1583,3.0237,-4468.0
94.825,3.0237,-1228.0
96.4917,3.0237,-1081.0
88.1417,3.007,-4210.0
89.8083,3.007,-2590.0
91.475,3.007,-4154.0
93.1417,3.007,-4446.0
94.8083,3.007,-1234.0
96.475,3.007,-1079.0
88.125,2.9904,-4214.0
89.7917,2.9904,-2568.0
91.4583,2.9904,-4158.0
93.125,2.9904,-4432.0
94.7917,2.9904,-1260.0
96.4583,2.9904,-1075.0
88.1083,2.9737,-4220.0
89.775,2.9737,-2573.0
